ra
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
---	---
 a 	 b 
ra
34488	6344
35184	 
12747	 
49603	 
4646	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
---	---
 a 	 b 
ra
35184	6344
12747	 
49603	 
4646	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
---	---
 a 	 b 
ra
12747	6344
49603	 
4646	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
---	---
 a 	 b 
ra
49603	6344
4646	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
---	---
 a 	 b 
ra
4646	6344
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
---	---
 a 	 b 
pb
rb
15459	6344
11030	4646
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
---	---
 a 	 b 
ra
11030	6344
34695	4646
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
---	---
 a 	 b 
ra
34695	6344
18957	4646
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
---	---
 a 	 b 
ra
18957	6344
17181	4646
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
---	---
 a 	 b 
ra
17181	6344
39686	4646
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
---	---
 a 	 b 
ra
39686	6344
12535	4646
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
---	---
 a 	 b 
ra
12535	6344
24251	4646
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
---	---
 a 	 b 
ra
24251	6344
40472	4646
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
---	---
 a 	 b 
ra
40472	6344
11456	4646
55000	 
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
---	---
 a 	 b 
ra
11456	6344
55000	4646
26560	 
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
---	---
 a 	 b 
ra
55000	6344
26560	4646
41218	 
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
---	---
 a 	 b 
ra
26560	6344
41218	4646
33396	 
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
---	---
 a 	 b 
ra
41218	6344
33396	4646
21956	 
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
---	---
 a 	 b 
ra
33396	6344
21956	4646
50470	 
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
---	---
 a 	 b 
ra
21956	6344
50470	4646
17888	 
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
---	---
 a 	 b 
ra
50470	6344
17888	4646
9328	 
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
4218	 
7789	 
49458	 
23291	 
24216	 
55726	 
23680	 
6633	 
15029	 
18010	 
27611	 
41654	 
25660	 
28526	 
34488	 
35184	 
12747	 
49603	 
15459	 
11030	 
34695	 
18957	 
17181	 
39686	 
12535	 
24251	 
40472	 
11456	 
55000	 
26560	 
41218	 
33396	 
21956	 
---	---
 a 	 b 
ra
17888	6344
9328	4646
14399	 
19160	 
12779	 
481	 
49854	 
46046	 
43355	 
463	 
38621	 
51636	 
4812	 
30216	 
39644	 
5916	 
53554	 
38955	 
35461	 
28326	 
12408	 
42077	 
25838	 
47421	 
56138	 
21391	 
25027	 
49844	 
42608	 
16329	 
50574	 
23452	 
1686	 
41779	 
45240	 
26028	 
1763	 
40575	 
38742	 
22135	 
47354	 
19978	 
26292	 
29554	 
51387	 
45759	 
45484	 
49507	 
38825	 
50892	 
23361	 
40114	 
44826	 
51213	 
13462	 
21832	 
153	 
7022	 
17271	 
6602	 
43828	 
5894	 
8023	 
5698	 
